"cokey","mukey","lkey","key.join","coiid","liid","muiid","dmuiid","comppct","state"
19689610,470206,14153,"ca701_riverwash_1_30_typic xerofluvents-riverwash association, 2 to 10 percent slopes_hs8y_0",664747,14153,470206,301134,30,"CA7"
19689611,470206,14153,"ca701_haploxerults_0_10_typic xerofluvents-riverwash association, 2 to 10 percent slopes_hs8y_0",1558363,14153,470206,301134,10,"CA7"
19689612,470206,14153,"ca701_xerochrepts_0_10_typic xerofluvents-riverwash association, 2 to 10 percent slopes_hs8y_0",1558362,14153,470206,301134,10,"CA7"
19689613,470206,14153,"ca701_typic xerofluvents_1_40_typic xerofluvents-riverwash association, 2 to 10 percent slopes_hs8y_0",664748,14153,470206,301134,40,"CA7"
19689614,470206,14153,"ca701_unnamed_0_10_typic xerofluvents-riverwash association, 2 to 10 percent slopes_hs8y_0",1558364,14153,470206,301134,10,"CA7"
19689590,2747705,14153,"ca701_typic udifluvents_0_4_water and fluvents, 0 to 2 percent slopes_1l9dm_0",2310548,14153,1468799,295193,4,"CA7"
19689591,2747705,14153,"ca701_rock outcrop_0_1_water and fluvents, 0 to 2 percent slopes_1l9dm_0",1894103,14153,1468799,295193,1,"CA7"
19689592,2747705,14153,"ca701_fluvents_1_35_water and fluvents, 0 to 2 percent slopes_1l9dm_0",2114130,14153,1468799,295193,35,"CA7"
19689593,2747705,14153,"ca701_water_1_60_water and fluvents, 0 to 2 percent slopes_1l9dm_0",2114129,14153,1468799,295193,60,"CA7"
19689229,2747656,14153,"ca701_rock outcrop_0_1_typic udifluvents-fluvents complex, 0 to 2 percent slopes_hs6r_0",1979349,14153,470138,559396,1,"CA7"
19689230,2747656,14153,"ca701_typic udifluvents_1_70_typic udifluvents-fluvents complex, 0 to 2 percent slopes_hs6r_0",2497830,14153,470138,559396,70,"CA7"
19689231,2747656,14153,"ca701_fluvents_1_20_typic udifluvents-fluvents complex, 0 to 2 percent slopes_hs6r_0",1894105,14153,470138,559396,20,"CA7"
19689232,2747656,14153,"ca701_water_0_9_typic udifluvents-fluvents complex, 0 to 2 percent slopes_hs6r_0",1894107,14153,470138,559396,9,"CA7"
19689861,470207,14153,"ca701_pits and dumps_1_100_pits and dumps_hs8z_0",664749,14153,470207,301135,100,"CA7"
19689788,1701127,14153,"ca701_sanhedrin_1_25_asabean-sanhedrin-speaker gravelly loams, 30 to 50 percent slopes_1v352_0",630038,14153,1701127,290691,25,"CA7"
19689789,1701127,14153,"ca701_speaker_1_15_asabean-sanhedrin-speaker gravelly loams, 30 to 50 percent slopes_1v352_0",630039,14153,1701127,290691,15,"CA7"
19689790,1701127,14153,"ca701_asabean_1_45_asabean-sanhedrin-speaker gravelly loams, 30 to 50 percent slopes_1v352_0",630037,14153,1701127,290691,45,"CA7"
19689791,1701127,14153,"ca701_unnamed_0_3_asabean-sanhedrin-speaker gravelly loams, 30 to 50 percent slopes_1v352_0",630044,14153,1701127,290691,3,"CA7"
19689792,1701127,14153,"ca701_wohly_0_3_asabean-sanhedrin-speaker gravelly loams, 30 to 50 percent slopes_1v352_0",630043,14153,1701127,290691,3,"CA7"
19689793,1701127,14153,"ca701_bluenose_0_3_asabean-sanhedrin-speaker gravelly loams, 30 to 50 percent slopes_1v352_0",630040,14153,1701127,290691,3,"CA7"
19689794,1701127,14153,"ca701_casabonne_0_3_asabean-sanhedrin-speaker gravelly loams, 30 to 50 percent slopes_1v352_0",630041,14153,1701127,290691,3,"CA7"
19689795,1701127,14153,"ca701_neuns_0_3_asabean-sanhedrin-speaker gravelly loams, 30 to 50 percent slopes_1v352_0",630042,14153,1701127,290691,3,"CA7"
19689615,470208,14153,"ca701_xerochrepts_1_52_xerochrepts-haplohumults complex, 30 to 70 percent slopes_hs90_0",664751,14153,470208,301136,52,"CA7"
19689616,470208,14153,"ca701_haploxerults_1_48_xerochrepts-haplohumults complex, 30 to 70 percent slopes_hs90_0",664750,14153,470208,301136,48,"CA7"
19689467,1701128,14153,"ca701_speaker_1_20_asabean-speaker-neuns complex, 50 to 75 percent slopes_1v353_0",630046,14153,1701128,290692,20,"CA7"
19689468,1701128,14153,"ca701_asabean_1_40_asabean-speaker-neuns complex, 50 to 75 percent slopes_1v353_0",630045,14153,1701128,290692,40,"CA7"
19689469,1701128,14153,"ca701_bluenose_0_4_asabean-speaker-neuns complex, 50 to 75 percent slopes_1v353_0",630048,14153,1701128,290692,4,"CA7"
19689470,1701128,14153,"ca701_maymen_0_3_asabean-speaker-neuns complex, 50 to 75 percent slopes_1v353_0",630049,14153,1701128,290692,3,"CA7"
19689471,1701128,14153,"ca701_sanhedrin_0_2_asabean-speaker-neuns complex, 50 to 75 percent slopes_1v353_0",630050,14153,1701128,290692,2,"CA7"
19689472,1701128,14153,"ca701_updegraff_0_2_asabean-speaker-neuns complex, 50 to 75 percent slopes_1v353_0",630051,14153,1701128,290692,2,"CA7"
19689473,1701128,14153,"ca701_unnamed_0_2_asabean-speaker-neuns complex, 50 to 75 percent slopes_1v353_0",630055,14153,1701128,290692,2,"CA7"
